time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-08-02T10:25:43.580Z,19.3998337,-155.2668304,0.18,2.95,ml,44,35,0.001754,0.34,hv,hv70511577,2018-08-02T10:31:29.350Z,"4km SW of Volcano, Hawaii",earthquake,0.26,0.2,2.66,26,automatic,hv,hv
2018-08-02T10:23:32.820Z,19.3921661,-155.2648315,0.11,3.32,ml,14,75,0.006149,0.19,hv,hv70511572,2018-08-02T10:29:15.940Z,"5km SSW of Volcano, Hawaii",earthquake,0.3,0.21,0.35,11,automatic,hv,hv
2018-08-02T10:23:11.230Z,19.4121666,-155.2910004,0.51,3.27,ml,31,69,0.008499,0.21,hv,hv70511567,2018-08-02T10:28:57.060Z,"5km WSW of Volcano, Hawaii",earthquake,0.21,0.16,0.33,18,automatic,hv,hv
2018-08-02T10:21:13.460Z,19.4136667,-155.2658333,0.44,3.53,ml,16,78,0.005837,0.08,hv,hv70511562,2018-08-02T17:51:37.595Z,"3km WSW of Volcano, Hawaii",earthquake,0.19,0.2,0.191,18,reviewed,hv,hv
2018-08-02T10:19:32.150Z,19.4168333,-155.2776667,0.94,3.69,ml,29,54,0.006125,0.07,hv,hv70511557,2018-08-02T17:47:24.439Z,"4km WSW of Volcano, Hawaii",earthquake,0.19,0.14,0.142,26,reviewed,hv,hv
2018-08-02T10:18:27.160Z,19.3868,-155.2793,0.15,3.7,ml,,46,0.017,0.46,us,us1000g1r0,2018-08-02T12:21:16.338Z,"6km SW of Volcano, Hawaii",earthquake,1.1,5,4.15,31,reviewed,hv,hv
2018-08-02T10:18:25.390Z,19.4065,-155.287,1.36,3.61,ml,30,30,0.01144,0.08,hv,hv70511547,2018-08-02T17:52:58.881Z,"5km WSW of Volcano, Hawaii",earthquake,0.23,0.15,0.176,49,reviewed,hv,hv
2018-08-02T10:14:21.290Z,19.4200001,-155.2901611,-1.14,2.56,ml,10,86,0.01623,0.34,hv,hv70511527,2018-08-02T10:20:10.820Z,"5km WSW of Volcano, Hawaii",earthquake,0.44,0.61,0.33,14,automatic,hv,hv
2018-08-02T10:14:20.620Z,19.4108334,-155.2839966,0.15,2.52,ml,34,38,0.006794,0.2,hv,hv70511522,2018-08-02T10:20:00.340Z,"5km WSW of Volcano, Hawaii",earthquake,0.19,0.13,0.34,16,automatic,hv,hv
2018-08-02T10:10:18.400Z,19.4078331,-155.2828369,0.09,3.58,ml,54,21,0.00985,0.31,hv,hv70511512,2018-08-02T17:51:15.231Z,"5km WSW of Volcano, Hawaii",earthquake,0.22,0.19,3.37,35,automatic,hv,hv
2018-08-02T10:08:26.990Z,19.3913326,-155.2731628,1.59,2.6,ml,28,52,0.00404,0.23,hv,hv70511507,2018-08-02T18:11:08.032Z,"5km SW of Volcano, Hawaii",earthquake,0.35,0.25,0.41,18,automatic,hv,hv
2018-08-02T10:02:30.720Z,19.3863335,-155.2803345,0.11,2.62,ml,22,70,0.001318,0.14,hv,hv70511492,2018-08-02T10:08:11.980Z,"6km SW of Volcano, Hawaii",earthquake,0.19,0.19,0.41,17,automatic,hv,hv
2018-08-02T10:00:56.380Z,19.4161663,-155.2856598,0.77,2.71,ml,26,102,0.002095,0.12,hv,hv70511487,2018-08-02T10:25:57.858Z,"5km WSW of Volcano, Hawaii",earthquake,0.31,0.15,0.28,11,automatic,hv,hv
2018-08-02T09:21:44.740Z,19.4160004,-155.289505,0.35,2.7,ml,24,83,0.004432,0.22,hv,hv70511342,2018-08-02T09:27:28.660Z,"5km WSW of Volcano, Hawaii",earthquake,0.23,0.16,0.48,22,automatic,hv,hv
2018-08-02T09:16:55.000Z,19.4141674,-155.2700043,0.82,2.69,ml,30,58,0.00978,0.21,hv,hv70511327,2018-08-02T09:22:39.200Z,"3km WSW of Volcano, Hawaii",earthquake,0.24,0.22,0.35,19,automatic,hv,hv
2018-08-02T09:12:54.550Z,19.3941669,-155.2745056,-0.17,3.34,ml,40,41,0.001446,0.29,hv,hv70511322,2018-08-02T09:18:35.790Z,"5km SW of Volcano, Hawaii",earthquake,0.16,0.2,3.3,31,automatic,hv,hv
2018-08-02T09:11:47.950Z,19.3966675,-155.2745056,1.68,2.88,ml,38,41,0.001528,0.21,hv,hv70511312,2018-08-02T09:17:31.070Z,"5km SW of Volcano, Hawaii",earthquake,0.27,0.2,2.84,32,automatic,hv,hv
2018-08-02T08:58:17.569Z,60.6221,-151.0987,34.8,2.7,ml,,,,0.68,ak,ak20003528,2018-08-02T09:04:05.938Z,"10km N of Ridgeway, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-08-02T08:52:03.770Z,46.3694,146.2308,332.75,4.5,mb,,148,2.461,0.97,us,us1000g1p6,2018-08-02T09:08:04.040Z,"180km NW of Kuril'sk, Russia",earthquake,11.3,9,0.068,63,reviewed,us,us
2018-08-02T08:50:44.140Z,19.4216671,-155.2606659,0.81,2.64,ml,23,77,0.001387,0.17,hv,hv70511227,2018-08-02T08:56:28.700Z,"2km WSW of Volcano, Hawaii",earthquake,0.29,0.21,0.47,16,automatic,hv,hv
2018-08-02T08:41:56.880Z,18.2426,-68.2045,44,2.82,md,6,335,1.1162,0.27,pr,pr2018214002,2018-08-02T19:50:02.673Z,"43km SSE of Punta Cana, Dominican Republic",earthquake,3.42,10.16,0.19,6,reviewed,pr,pr
2018-08-02T08:41:25.950Z,-18.0246,168.3204,47.54,4.4,mb,,262,2.921,0.81,us,us1000g29t,2018-08-03T01:33:12.998Z,"32km S of Port-Vila, Vanuatu",earthquake,13.4,9.8,0.189,8,reviewed,us,us
2018-08-02T08:36:40.440Z,19.4196663,-155.2736664,0.55,2.74,ml,26,39,0.006272,0.15,hv,hv70511167,2018-08-02T08:42:22.750Z,"3km WSW of Volcano, Hawaii",earthquake,0.16,0.13,0.39,15,automatic,hv,hv
2018-08-02T08:32:40.130Z,19.3969994,-155.2734985,1.39,2.65,ml,34,41,0.001629,0.15,hv,hv70511162,2018-08-02T08:38:23.260Z,"5km SW of Volcano, Hawaii",earthquake,0.18,0.19,0.34,16,automatic,hv,hv
2018-08-02T08:13:48.730Z,19.3994999,-155.2799988,1.49,2.54,ml,26,43,0.007272,0.17,hv,hv70511122,2018-08-02T08:19:29.770Z,"5km SW of Volcano, Hawaii",earthquake,0.22,0.21,0.39,18,automatic,hv,hv
2018-08-02T08:13:33.230Z,-3.4534,144.9467,10,5,mb,,36,2.793,0.78,us,us1000g1nu,2018-08-02T08:31:22.040Z,"118km NE of Angoram, Papua New Guinea",earthquake,4.2,1.8,0.067,71,reviewed,us,us
2018-08-02T08:08:14.420Z,19.4016666,-155.267334,0.01,2.82,ml,41,36,0.003622,0.25,hv,hv70511102,2018-08-02T08:13:55.560Z,"4km SW of Volcano, Hawaii",earthquake,0.15,0.14,2.95,30,automatic,hv,hv
2018-08-02T08:06:14.430Z,19.3983326,-155.2745056,0.68,2.82,ml,14,82,0.003059,0.12,hv,hv70511097,2018-08-02T08:11:55.040Z,"5km SW of Volcano, Hawaii",earthquake,0.25,0.27,0.26,9,automatic,hv,hv
2018-08-02T08:03:11.990Z,19.425333,-155.2741699,0.82,3.39,ml,53,35,0.00327,0.26,hv,hv70511087,2018-08-03T08:14:24.047Z,"3km W of Volcano, Hawaii",earthquake,0.28,0.15,3.36,36,automatic,hv,hv
2018-08-02T07:44:56.020Z,19.4074993,-155.2003326,0.19,2.58,ml,9,319,0.05286,0.17,hv,hv70511022,2018-08-02T07:50:44.360Z,"4km ESE of Volcano, Hawaii",earthquake,3.19,1.51,0.35,7,automatic,hv,hv
2018-08-02T07:43:23.520Z,19.4125004,-155.2811737,0.18,2.75,ml,30,29,0.005829,0.13,hv,hv70511017,2018-08-02T07:49:05.740Z,"4km WSW of Volcano, Hawaii",earthquake,0.14,0.13,0.36,19,automatic,hv,hv
2018-08-02T07:40:12.480Z,19.4168339,-155.27034,0.31,3.64,ml,28,43,0.01043,0.23,hv,hv70511012,2018-08-02T17:52:22.018Z,"3km WSW of Volcano, Hawaii",earthquake,0.23,0.17,2.18,20,automatic,hv,hv
2018-08-02T07:39:08.980Z,19.4121666,-155.2658386,-0.06,3.39,ml,44,51,0.005627,0.33,hv,hv70511007,2018-08-02T17:57:46.399Z,"3km SW of Volcano, Hawaii",earthquake,0.21,0.17,3.34,36,automatic,hv,hv
2018-08-02T07:38:37.360Z,19.4051666,-155.2664948,-0.33,3.18,ml,38,42,0.006902,0.31,hv,hv70511002,2018-08-02T15:41:23.492Z,"4km SW of Volcano, Hawaii",earthquake,0.19,0.16,3.17,34,automatic,hv,hv
2018-08-02T07:32:12.500Z,19.376,-155.2645,5,2.7,ml,,49,0.022,0.36,us,us1000g1n1,2018-08-02T07:56:22.040Z,"6km SSW of Volcano, Hawaii",earthquake,0.8,1.6,0.057,40,reviewed,us,us
2018-08-02T07:30:25.780Z,19.4266663,-155.6150055,0.33,2.73,ml,11,101,0.0266,0.21,hv,hv70510982,2018-08-02T07:36:07.110Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.59,1.05,0.43,13,automatic,hv,hv
2018-08-02T07:18:06.180Z,19.4155006,-155.2796631,0.98,2.57,ml,40,33,0.004705,0.2,hv,hv70510957,2018-08-02T07:23:49.000Z,"4km WSW of Volcano, Hawaii",earthquake,0.24,0.13,1.93,26,automatic,hv,hv
2018-08-02T07:07:49.470Z,19.4038334,-155.2678375,0.79,2.51,ml,28,56,0.005817,0.11,hv,hv70510917,2018-08-02T07:13:38.640Z,"4km SW of Volcano, Hawaii",earthquake,0.21,0.23,0.34,16,automatic,hv,hv
2018-08-02T06:56:53.940Z,36.8829,21.3564,10,4.5,mb,,57,0.542,1.24,us,us1000g1mh,2018-08-02T07:24:26.425Z,"30km W of Pylos, Greece",earthquake,6.8,1.9,0.077,50,reviewed,us,us
2018-08-02T06:52:34.670Z,56.0437,-149.8121,20.19,3.5,ml,,201,2.254,0.62,us,us1000g1mf,2018-08-02T08:00:45.040Z,"250km SE of Kodiak, Alaska",earthquake,8,9.6,0.053,46,reviewed,us,us
2018-08-02T06:30:43.030Z,-17.9122,168.1217,35,4.4,mb,,258,2.969,0.7,us,us1000g299,2018-08-02T21:51:44.192Z,"28km SW of Port-Vila, Vanuatu",earthquake,12.3,2,0.149,13,reviewed,us,us
2018-08-02T06:29:51.220Z,19.3921661,-155.2669983,0.79,2.72,ml,28,50,0.006113,0.2,hv,hv70510812,2018-08-02T06:35:35.850Z,"5km SW of Volcano, Hawaii",earthquake,0.21,0.18,0.38,16,automatic,hv,hv
2018-08-02T06:22:55.700Z,-5.6169,149.0825,158.81,4.7,mb,,68,3.38,0.59,us,us1000g1m6,2018-08-02T06:52:40.040Z,"84km NW of Kandrian, Papua New Guinea",earthquake,7.4,5.7,0.058,91,reviewed,us,us
2018-08-02T06:21:39.940Z,56.054,-149.7624,20.05,3.2,ml,,194,2.272,0.58,us,us1000g1m5,2018-08-02T07:03:01.040Z,"251km SE of Kodiak, Alaska",earthquake,9.2,10,0.055,44,reviewed,us,us
2018-08-02T06:20:46.620Z,19.4121666,-155.272171,0.82,2.77,ml,42,30,0.0116,0.31,hv,hv70510792,2018-08-02T06:26:31.550Z,"4km WSW of Volcano, Hawaii",earthquake,0.31,0.22,2.98,29,automatic,hv,hv
2018-08-02T06:14:31.500Z,19.5820007,-155.4541626,6.3,2.71,ml,9,232,0.1657,0.09,hv,hv70510762,2018-08-02T06:20:19.570Z,"28km NW of Volcano, Hawaii",earthquake,5.16,10.53,0.24,8,automatic,hv,hv
2018-08-02T06:11:18.310Z,19.4203339,-155.2971649,-0.68,2.53,ml,30,49,0.005701,0.28,hv,hv70510757,2018-08-02T06:16:59.990Z,"6km W of Volcano, Hawaii",earthquake,0.19,0.21,0.33,16,automatic,hv,hv
2018-08-02T06:10:00.702Z,39.173,-115.6616,0,2.8,ml,10,73.05,0.659,0.2518,nn,nn00648222,2018-08-03T20:56:15.373Z,"45km SE of Eureka, Nevada",earthquake,,0,0.25,3,reviewed,nn,nn
2018-08-02T06:02:10.400Z,34.9869,-97.5431,5.503,2.6,ml,,33,,0.76,us,us1000g1lx,2018-08-02T21:59:33.950Z,"16km W of Purcell, Oklahoma",earthquake,0.9,4.2,,,reviewed,tul,tul
2018-08-02T05:49:04.530Z,19.3990002,-155.2728271,0.99,2.73,ml,29,52,0.003694,0.2,hv,hv70510697,2018-08-02T05:54:50.520Z,"5km SW of Volcano, Hawaii",earthquake,0.28,0.2,0.28,15,automatic,hv,hv
2018-08-02T05:44:30.930Z,19.3899994,-155.2633362,-0.48,3.37,ml,20,60,0.008585,0.24,hv,hv70510687,2018-08-02T05:50:17.020Z,"5km SSW of Volcano, Hawaii",earthquake,0.25,0.27,0.33,12,automatic,hv,hv
2018-08-02T05:42:32.480Z,19.4203339,-155.2695007,0.18,2.74,ml,18,61,0.006925,0.17,hv,hv70510677,2018-08-02T05:48:13.800Z,"3km WSW of Volcano, Hawaii",earthquake,0.19,0.18,0.32,15,automatic,hv,hv
2018-08-02T05:41:47.980Z,19.3985004,-155.2615051,1.28,2.52,ml,11,101,0.004281,0.16,hv,hv70510672,2018-08-02T05:47:30.630Z,"4km SW of Volcano, Hawaii",earthquake,0.46,0.29,0.49,12,automatic,hv,hv
2018-08-02T05:40:54.770Z,19.4128342,-155.2669983,0.75,2.63,ml,26,57,0.006762,0.29,hv,hv70510667,2018-08-02T05:46:45.340Z,"3km WSW of Volcano, Hawaii",earthquake,0.31,0.25,0.21,4,automatic,hv,hv
2018-08-02T05:40:50.730Z,19.4160004,-155.264328,0.83,2.62,ml,14,107,0.005727,0.17,hv,hv70510662,2018-08-02T05:46:38.600Z,"3km WSW of Volcano, Hawaii",earthquake,0.25,0.26,0.36,16,automatic,hv,hv
2018-08-02T05:36:51.270Z,19.4028339,-155.2718353,1.52,2.93,ml,34,33,0.007132,0.28,hv,hv70510652,2018-08-02T05:42:31.930Z,"4km SW of Volcano, Hawaii",earthquake,0.4,0.32,0.38,24,automatic,hv,hv
2018-08-02T05:34:07.750Z,19.4106674,-155.2799988,0.04,2.71,ml,38,30,0.007961,0.22,hv,hv70510642,2018-08-02T05:39:48.300Z,"4km WSW of Volcano, Hawaii",earthquake,0.24,0.14,1.93,25,automatic,hv,hv
2018-08-02T05:29:37.330Z,-24.2062,-67.0103,213.74,4.1,mb,,35,1.645,0.72,us,us1000g1lf,2018-08-02T06:20:39.040Z,"70km W of San Antonio de los Cobres, Argentina",earthquake,7.1,11.8,0.213,6,reviewed,us,us
2018-08-02T05:29:16.350Z,56.331,-149.172,21.97,3.7,ml,,171,2.364,0.74,us,us1000g1lg,2018-08-02T05:54:41.040Z,"254km SE of Kodiak, Alaska",earthquake,7.4,8.4,0.046,62,reviewed,us,us
2018-08-02T05:14:40.180Z,19.8466,-64.1775,97,3.28,md,4,346,2.3872,0.32,pr,pr2018214001,2018-08-02T07:07:33.590Z,"164km NNE of Road Town, British Virgin Islands",earthquake,8.3,22.25,0.34,4,reviewed,pr,pr
2018-08-02T05:05:39.290Z,19.4023342,-155.267334,0.66,2.55,ml,24,66,0.004252,0.14,hv,hv70510557,2018-08-02T05:11:17.980Z,"4km SW of Volcano, Hawaii",earthquake,0.17,0.16,0.32,15,automatic,hv,hv
2018-08-02T04:41:54.250Z,19.2136,-67.47,81,3.06,md,16,241,0.8279,0.79,pr,pr2018214000,2018-08-02T07:07:21.523Z,"88km NNW of San Antonio, Puerto Rico",earthquake,6.16,10.23,0.44,14,reviewed,pr,pr
2018-08-02T04:39:55.970Z,37.1091,-97.5891,5.84,2.6,mb_lg,,81,0.035,0.28,us,us1000g1kw,2018-08-03T00:36:36.180Z,"8km N of Caldwell, Kansas",earthquake,1.2,2.2,0.057,79,reviewed,us,us
2018-08-02T04:33:30.370Z,19.4003334,-155.2571716,0.23,2.73,ml,41,53,0.008618,0.38,hv,hv70510462,2018-08-02T04:39:12.080Z,"3km SSW of Volcano, Hawaii",earthquake,0.39,0.32,1.94,26,automatic,hv,hv
2018-08-02T04:32:53.110Z,19.4168339,-155.2825012,2.24,2.9,ml,16,70,0.001717,0.19,hv,hv70510457,2018-08-02T04:38:35.710Z,"4km WSW of Volcano, Hawaii",earthquake,0.47,0.37,0.48,21,automatic,hv,hv
2018-08-02T04:14:38.040Z,19.4133339,-155.2510071,2.42,2.54,ml,9,180,0.02768,0.14,hv,hv70510382,2018-08-02T04:20:26.360Z,"2km SW of Volcano, Hawaii",earthquake,0.64,1.11,0.49,12,automatic,hv,hv
2018-08-02T04:14:37.260Z,19.413166,-155.2655029,0.54,2.55,ml,26,62,0.005417,0.15,hv,hv70510377,2018-08-02T04:20:21.270Z,"3km SW of Volcano, Hawaii",earthquake,0.2,0.17,0.41,17,automatic,hv,hv
2018-08-02T04:13:04.960Z,19.3964996,-155.2738342,1.23,2.54,ml,27,36,0.00114,0.2,hv,hv70510372,2018-08-02T04:18:47.720Z,"5km SW of Volcano, Hawaii",earthquake,0.24,0.21,0.3,15,automatic,hv,hv
2018-08-02T03:54:55.410Z,19.4311676,-155.3014984,-0.68,2.64,ml,10,224,0.01407,0.2,hv,hv70510322,2018-08-02T04:00:38.010Z,"6km W of Volcano, Hawaii",earthquake,0.6,0.38,0.4,15,automatic,hv,hv
2018-08-02T03:49:46.522Z,51.4299,177.8698,49.2,4.5,ml,,,,0.64,ak,ak20003423,2018-08-02T19:28:30.741Z,"72km SW of Little Sitkin Island, Alaska",earthquake,,5.7,,,reviewed,ak,ak
2018-08-02T03:46:51.205Z,59.3777,-153.3981,103.8,2.5,ml,,,,0.53,ak,ak20003415,2018-08-02T03:55:00.335Z,"95km ESE of Old Iliamna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-08-02T03:33:52.630Z,19.4011669,-155.2700043,0.66,3.71,ml,32,41,0.004746,0.22,hv,hv70510262,2018-08-02T08:10:15.628Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.19,3.77,32,automatic,hv,hv
2018-08-02T03:26:48.540Z,19.4096667,-155.2643333,-0.08,3.68,ml,23,47,0.004846,0.13,hv,hv70510252,2018-08-02T10:10:32.261Z,"3km SW of Volcano, Hawaii",earthquake,0.12,0.15,0.185,17,reviewed,hv,hv
2018-08-02T03:24:40.830Z,19.4055004,-155.2713318,1.06,3.63,ml,31,30,0.008784,0.3,hv,hv70510242,2018-08-02T11:27:07.926Z,"4km SW of Volcano, Hawaii",earthquake,0.3,0.22,3.68,34,automatic,hv,hv
2018-08-02T03:20:27.650Z,19.4235001,-155.2810059,0.28,3.58,ml,53,28,0.003466,0.27,hv,hv70510232,2018-08-02T11:22:55.062Z,"4km W of Volcano, Hawaii",earthquake,0.2,0.18,4.13,33,automatic,hv,hv
2018-08-02T03:20:04.080Z,19.3974991,-155.2726593,-0.03,3.64,ml,39,38,0.002314,0.33,hv,hv70510227,2018-08-02T11:22:46.680Z,"5km SW of Volcano, Hawaii",earthquake,0.18,0.18,3.77,32,automatic,hv,hv
2018-08-02T03:18:38.400Z,19.3939991,-155.2706604,-0.04,3.07,ml,31,44,0.003127,0.26,hv,hv70510222,2018-08-02T11:21:06.000Z,"5km SW of Volcano, Hawaii",earthquake,0.17,0.18,0.51,21,automatic,hv,hv
2018-08-02T03:15:47.520Z,19.4174995,-155.2660065,0.29,3.38,ml,46,46,0.007294,0.29,hv,hv70510217,2018-08-02T11:18:14.277Z,"3km WSW of Volcano, Hawaii",earthquake,0.27,0.19,3.43,34,automatic,hv,hv
2018-08-02T03:13:54.700Z,19.3953342,-155.2741699,0.61,2.68,ml,13,60,0.0004985,0.28,hv,hv70510212,2018-08-02T03:19:33.980Z,"5km SW of Volcano, Hawaii",earthquake,0.39,0.26,0.33,14,automatic,hv,hv
2018-08-02T03:13:12.630Z,19.4266663,-155.284668,1.09,2.55,ml,14,69,0.006951,0.14,hv,hv70510207,2018-08-02T03:18:53.110Z,"4km W of Volcano, Hawaii",earthquake,0.44,0.16,0.43,14,automatic,hv,hv
2018-08-02T03:09:10.490Z,19.4168339,-155.2689972,0.41,2.62,ml,21,61,0.009793,0.14,hv,hv70510192,2018-08-02T03:14:57.170Z,"3km WSW of Volcano, Hawaii",earthquake,0.18,0.18,0.31,15,automatic,hv,hv
2018-08-02T03:03:49.420Z,19.3748341,-155.2736664,-0.79,2.81,ml,9,256,0.02043,0.16,hv,hv70510172,2018-08-02T03:09:30.310Z,"7km SSW of Volcano, Hawaii",earthquake,0.91,0.3,0.39,15,automatic,hv,hv
2018-08-02T03:03:36.460Z,19.3946667,-155.2799988,1.29,2.75,ml,10,132,0.00604,0.11,hv,hv70510167,2018-08-02T03:09:16.750Z,"5km SW of Volcano, Hawaii",earthquake,0.5,0.29,0.4,15,automatic,hv,hv
2018-08-02T03:01:01.570Z,19.3966675,-155.2776642,1.67,2.67,ml,18,50,0.00401,0.24,hv,hv70510152,2018-08-02T03:06:41.730Z,"5km SW of Volcano, Hawaii",earthquake,0.43,0.47,0.34,5,automatic,hv,hv
2018-08-02T02:58:57.030Z,19.3969994,-155.2708282,0.33,2.67,ml,31,39,0.003113,0.33,hv,hv70510147,2018-08-02T03:04:43.020Z,"5km SW of Volcano, Hawaii",earthquake,0.26,0.31,0.44,12,automatic,hv,hv
2018-08-02T02:58:53.000Z,19.4138336,-155.2598267,1.49,2.64,ml,10,118,0.001738,0.16,hv,hv70510142,2018-08-02T03:04:35.120Z,"2km SW of Volcano, Hawaii",earthquake,0.52,0.39,0.46,20,automatic,hv,hv
2018-08-02T02:31:09.641Z,56.4896,-148.6374,10,2.7,ml,,,,0.64,ak,ak20003393,2018-08-02T19:28:29.704Z,"270km ESE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-08-02T02:16:17.800Z,19.4298325,-155.2570038,0.91,2.58,ml,15,150,0.007713,0.22,hv,hv70510022,2018-08-02T02:21:56.590Z,"2km W of Volcano, Hawaii",earthquake,0.41,0.22,0.39,13,automatic,hv,hv
2018-08-02T02:15:40.960Z,19.4466667,-155.3028259,10.4,2.78,ml,8,266,0.02783,0.14,hv,hv70510017,2018-08-02T02:21:22.250Z,"7km WNW of Volcano, Hawaii",earthquake,2.46,1.31,0.4,11,automatic,hv,hv
2018-08-02T02:09:28.010Z,19.4060001,-155.3011627,1.02,2.59,ml,21,90,0.001256,0.29,hv,hv70510002,2018-08-02T02:15:12.930Z,"7km WSW of Volcano, Hawaii",earthquake,0.33,0.23,0.38,20,automatic,hv,hv
2018-08-02T02:02:07.500Z,19.4156666,-155.2720032,0.84,2.63,ml,29,52,0.01047,0.16,hv,hv70509982,2018-08-02T02:07:49.610Z,"3km WSW of Volcano, Hawaii",earthquake,0.17,0.13,0.3,13,automatic,hv,hv
2018-08-02T02:02:01.370Z,19.4239998,-155.2651672,1.26,2.72,ml,16,150,0.003874,0.13,hv,hv70509977,2018-08-02T02:07:45.370Z,"2km WSW of Volcano, Hawaii",earthquake,0.26,0.2,0.33,15,automatic,hv,hv
2018-08-02T02:01:11.580Z,40.3065,-124.558,19.71,2.67,md,32,242,0.2075,0.11,nc,nc73063366,2018-08-02T23:46:03.352Z,"23km W of Petrolia, CA",earthquake,0.57,0.26,0.159,36,reviewed,nc,nc
2018-08-02T01:52:13.100Z,19.4276676,-155.2693329,0.86,2.56,ml,13,121,0.001665,0.13,hv,hv70509957,2018-08-02T01:57:53.980Z,"3km W of Volcano, Hawaii",earthquake,0.3,0.21,0.63,14,automatic,hv,hv
2018-08-02T01:48:31.230Z,19.4020004,-155.2626648,-0.71,2.83,ml,45,36,0.004907,0.39,hv,hv70509947,2018-08-02T01:54:11.020Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.23,2.83,33,automatic,hv,hv
2018-08-02T01:46:34.360Z,19.3980007,-155.2761688,0.06,2.88,ml,24,46,0.003542,0.18,hv,hv70509942,2018-08-02T01:52:15.290Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.18,0.36,18,automatic,hv,hv
2018-08-02T01:45:38.350Z,19.3946667,-155.2771606,1.73,2.56,ml,21,44,0.003393,0.17,hv,hv70509937,2018-08-02T01:51:17.290Z,"5km SW of Volcano, Hawaii",earthquake,0.26,0.29,0.32,15,automatic,hv,hv
2018-08-02T01:37:08.450Z,19.3966675,-155.2733307,0.33,2.79,ml,33,39,0.001326,0.25,hv,hv70509907,2018-08-02T01:42:47.060Z,"5km SW of Volcano, Hawaii",earthquake,0.27,0.22,0.46,20,automatic,hv,hv
2018-08-02T01:23:53.100Z,19.4016666,-155.2676697,1.96,2.7,ml,41,45,0.003741,0.19,hv,hv70509872,2018-08-02T01:29:34.170Z,"4km SW of Volcano, Hawaii",earthquake,0.24,0.21,2.47,29,automatic,hv,hv
2018-08-02T01:19:46.330Z,19.4086666,-155.2774963,-0.15,2.76,ml,36,35,0.0109,0.23,hv,hv70509862,2018-08-02T01:25:29.400Z,"4km WSW of Volcano, Hawaii",earthquake,0.17,0.19,2.01,23,automatic,hv,hv
2018-08-02T01:14:28.350Z,19.395834,-155.272995,0.49,3.23,ml,29,40,0.0007675,0.2,hv,hv70509852,2018-08-02T01:20:10.740Z,"5km SW of Volcano, Hawaii",earthquake,0.24,0.28,0.47,19,automatic,hv,hv
2018-08-02T01:13:28.100Z,19.395834,-155.2768402,0.85,2.84,ml,25,46,0.003053,0.18,hv,hv70509842,2018-08-02T01:19:10.990Z,"5km SW of Volcano, Hawaii",earthquake,0.25,0.2,0.46,21,automatic,hv,hv
2018-08-02T01:11:15.580Z,19.3921661,-155.2766724,0.41,2.87,ml,23,55,0.00428,0.23,hv,hv70509837,2018-08-02T01:16:56.770Z,"5km SW of Volcano, Hawaii",earthquake,0.24,0.29,2.12,22,automatic,hv,hv
2018-08-02T01:09:51.600Z,19.3974991,-155.2653351,0.06,3.23,ml,33,35,0.0009894,0.26,hv,hv70509832,2018-08-02T01:15:36.890Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.24,0.47,20,automatic,hv,hv
2018-08-02T01:07:11.880Z,19.4086666,-155.2559967,-0.23,3.36,ml,43,55,0.004999,0.29,hv,hv70509827,2018-08-02T01:12:50.410Z,"3km SW of Volcano, Hawaii",earthquake,0.23,0.16,3.11,34,automatic,hv,hv
2018-08-02T01:04:18.570Z,19.3964996,-155.2686615,-0.15,2.86,ml,31,38,0.003027,0.31,hv,hv70509817,2018-08-02T01:09:59.240Z,"4km SW of Volcano, Hawaii",earthquake,0.26,0.28,0.46,19,automatic,hv,hv
2018-08-02T00:56:22.210Z,19.4064999,-155.272995,0.28,2.86,ml,38,27,0.01052,0.19,hv,hv70509797,2018-08-02T02:01:28.612Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.21,3.04,28,automatic,hv,hv
2018-08-02T00:52:42.180Z,19.4104996,-155.2624969,0.59,2.62,ml,23,50,0.002934,0.12,hv,hv70509777,2018-08-02T00:58:25.530Z,"3km SW of Volcano, Hawaii",earthquake,0.21,0.2,0.38,21,automatic,hv,hv
2018-08-02T00:41:20.410Z,19.3950005,-155.2660065,-0.29,2.99,ml,25,51,0.003225,0.31,hv,hv70509742,2018-08-02T00:47:01.710Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.28,0.48,19,automatic,hv,hv
2018-08-02T00:38:54.110Z,19.3973331,-155.2791595,0.92,2.93,ml,44,43,0.005562,0.3,hv,hv70509737,2018-08-02T00:44:33.520Z,"5km SW of Volcano, Hawaii",earthquake,0.27,0.23,2.82,33,automatic,hv,hv
2018-08-02T00:34:52.130Z,56.53,-148.6557,19.97,3.6,ml,,191,2.481,0.44,us,us1000g1g7,2018-08-02T00:43:27.040Z,"266km ESE of Kodiak, Alaska",earthquake,7.9,5.8,0.043,70,reviewed,us,us
